fabric_code,loom_code,buyer_code,report_period,market_segment,team_leader,buyer_group,product_desc,buyer_name,sales_channel,region,total_invoice_qty,total_prod_per_machine,machine_id
FAB-W2091,LC-6085,BUY-2485,202403,LUXURY,Suresh Menon,SMALL RETAIL,SILK-C Fabric Lot 2085,CurtainWorld,Domestic,Central,5594,5594,LOOM-GEN0284
FAB-W2091,LC-6085,BUY-2485,202404,LUXURY,Suresh Menon,SMALL RETAIL,SILK-C Fabric Lot 2085,CurtainWorld,Domestic,Central,4902,4902,LOOM-GEN0284
FAB-W2092,LC-6086,BUY-2486,202403,HOME TEXTILES,Deepa Iyer,LARGE RETAIL,LINEN-A Fabric Lot 2086,Textura Imports,Online,West,4407,4407,LOOM-GEN0285
FAB-W2092,LC-6086,BUY-2486,202404,HOME TEXTILES,Deepa Iyer,LARGE RETAIL,LINEN-A Fabric Lot 2086,Textura Imports,Online,West,4653,4653,LOOM-GEN0285
FAB-W2093,LC-6087,BUY-2487,202403,APPAREL,Kiran Rao,EXPORT HOUSE,VISCOSE-D Fabric Lot 2087,Weave & Co,Export,South,2152,2152,LOOM-GEN0286
FAB-W2093,LC-6087,BUY-2487,202404,APPAREL,Kiran Rao,EXPORT HOUSE,VISCOSE-D Fabric Lot 2087,Weave & Co,Export,South,1903,1903,LOOM-GEN0286
FAB-W2094,LC-6088,BUY-2488,202403,LUXURY,Anjali Desai,BOUTIQUE,MODAL-E Fabric Lot 2088,Loomcraft LLC,Domestic,North,1293,1293,LOOM-GEN0287
FAB-W2094,LC-6088,BUY-2488,202404,LUXURY,Anjali Desai,BOUTIQUE,MODAL-E Fabric Lot 2088,Loomcraft LLC,Domestic,North,1168,1168,LOOM-GEN0287
FAB-W2095,LC-6089,BUY-2489,202403,HOME TEXTILES,Manoj Pillai,MID RETAIL,COTTON-A Fabric Lot 2089,FabricMart Ltd,Online,East,1675,1675,LOOM-GEN0288
FAB-W2095,LC-6089,BUY-2489,202404,HOME TEXTILES,Manoj Pillai,MID RETAIL,COTTON-A Fabric Lot 2089,FabricMart Ltd,Online,East,1838,1838,LOOM-GEN0288
FAB-W2096,LC-6090,BUY-2490,202403,APPAREL,Sunita Reddy,SMALL RETAIL,COTTON-B Fabric Lot 2090,Global Threads Inc,Export,Central,3716,3716,LOOM-GEN0289
FAB-W2096,LC-6090,BUY-2490,202404,APPAREL,Sunita Reddy,SMALL RETAIL,COTTON-B Fabric Lot 2090,Global Threads Inc,Export,Central,3982,3982,LOOM-GEN0289
FAB-W2097,LC-6091,BUY-2491,202403,LUXURY,Ravi Sharma,LARGE RETAIL,POLY-B Fabric Lot 2091,Luxe Drapes GmbH,Domestic,West,4037,4037,LOOM-GEN0290
FAB-W2097,LC-6091,BUY-2491,202404,LUXURY,Ravi Sharma,LARGE RETAIL,POLY-B Fabric Lot 2091,Luxe Drapes GmbH,Domestic,West,3558,3558,LOOM-GEN0290
FAB-W2098,LC-6092,BUY-2492,202403,HOME TEXTILES,Neha Joshi,EXPORT HOUSE,POLY-C Fabric Lot 2092,HomeDecor Co,Online,South,4555,4555,LOOM-GEN0291
FAB-W2098,LC-6092,BUY-2492,202404,HOME TEXTILES,Neha Joshi,EXPORT HOUSE,POLY-C Fabric Lot 2092,HomeDecor Co,Online,South,4837,4837,LOOM-GEN0291
FAB-W2099,LC-6093,BUY-2493,202403,APPAREL,Amit Kulkarni,BOUTIQUE,SILK-C Fabric Lot 2093,Nordic Fabrics Ltd,Export,North,4565,4565,LOOM-GEN0292
FAB-W2099,LC-6093,BUY-2493,202404,APPAREL,Amit Kulkarni,BOUTIQUE,SILK-C Fabric Lot 2093,Nordic Fabrics Ltd,Export,North,4176,4176,LOOM-GEN0292
FAB-W2100,LC-6094,BUY-2494,202403,LUXURY,Priya Nair,MID RETAIL,LINEN-A Fabric Lot 2094,CurtainWorld,Domestic,East,5848,5848,LOOM-GEN0293
FAB-W2100,LC-6094,BUY-2494,202404,LUXURY,Priya Nair,MID RETAIL,LINEN-A Fabric Lot 2094,CurtainWorld,Domestic,East,6186,6186,LOOM-GEN0293
FAB-W2101,LC-6095,BUY-2495,202403,HOME TEXTILES,Suresh Menon,SMALL RETAIL,VISCOSE-D Fabric Lot 2095,Textura Imports,Online,Central,1721,1721,LOOM-GEN0294
FAB-W2101,LC-6095,BUY-2495,202404,HOME TEXTILES,Suresh Menon,SMALL RETAIL,VISCOSE-D Fabric Lot 2095,Textura Imports,Online,Central,1642,1642,LOOM-GEN0294
FAB-W2102,LC-6096,BUY-2496,202403,APPAREL,Deepa Iyer,LARGE RETAIL,MODAL-E Fabric Lot 2096,Weave & Co,Export,West,3933,3933,LOOM-GEN0295
FAB-W2102,LC-6096,BUY-2496,202404,APPAREL,Deepa Iyer,LARGE RETAIL,MODAL-E Fabric Lot 2096,Weave & Co,Export,West,3527,3527,LOOM-GEN0295
FAB-W2103,LC-6097,BUY-2497,202403,LUXURY,Kiran Rao,EXPORT HOUSE,COTTON-A Fabric Lot 2097,Loomcraft LLC,Domestic,South,4385,4385,LOOM-GEN0296
FAB-W2103,LC-6097,BUY-2497,202404,LUXURY,Kiran Rao,EXPORT HOUSE,COTTON-A Fabric Lot 2097,Loomcraft LLC,Domestic,South,4432,4432,LOOM-GEN0296
FAB-W2104,LC-6098,BUY-2498,202403,HOME TEXTILES,Anjali Desai,BOUTIQUE,COTTON-B Fabric Lot 2098,FabricMart Ltd,Online,North,3853,3853,LOOM-GEN0297
FAB-W2104,LC-6098,BUY-2498,202404,HOME TEXTILES,Anjali Desai,BOUTIQUE,COTTON-B Fabric Lot 2098,FabricMart Ltd,Online,North,3878,3878,LOOM-GEN0297
FAB-W2105,LC-6099,BUY-2499,202403,APPAREL,Manoj Pillai,MID RETAIL,POLY-B Fabric Lot 2099,Global Threads Inc,Export,East,3107,3107,LOOM-GEN0298
FAB-W2105,LC-6099,BUY-2499,202404,APPAREL,Manoj Pillai,MID RETAIL,POLY-B Fabric Lot 2099,Global Threads Inc,Export,East,3347,3347,LOOM-GEN0298
FAB-W2106,LC-6100,BUY-2500,202403,LUXURY,Sunita Reddy,SMALL RETAIL,POLY-C Fabric Lot 2100,Luxe Drapes GmbH,Domestic,Central,3078,3078,LOOM-GEN0299
FAB-W2106,LC-6100,BUY-2500,202404,LUXURY,Sunita Reddy,SMALL RETAIL,POLY-C Fabric Lot 2100,Luxe Drapes GmbH,Domestic,Central,2915,2915,LOOM-GEN0299
FAB-W2107,LC-6101,BUY-2501,202403,HOME TEXTILES,Ravi Sharma,LARGE RETAIL,SILK-C Fabric Lot 2101,HomeDecor Co,Online,West,1847,1847,LOOM-GEN0300
FAB-W2107,LC-6101,BUY-2501,202404,HOME TEXTILES,Ravi Sharma,LARGE RETAIL,SILK-C Fabric Lot 2101,HomeDecor Co,Online,West,1584,1584,LOOM-GEN0300
FAB-W2108,LC-6102,BUY-2502,202403,APPAREL,Neha Joshi,EXPORT HOUSE,LINEN-A Fabric Lot 2102,Nordic Fabrics Ltd,Export,South,2091,2091,LOOM-GEN0301
FAB-W2108,LC-6102,BUY-2502,202404,APPAREL,Neha Joshi,EXPORT HOUSE,LINEN-A Fabric Lot 2102,Nordic Fabrics Ltd,Export,South,1966,1966,LOOM-GEN0301
FAB-W2109,LC-6103,BUY-2503,202403,LUXURY,Amit Kulkarni,BOUTIQUE,VISCOSE-D Fabric Lot 2103,CurtainWorld,Domestic,North,891,891,LOOM-GEN0302
FAB-W2109,LC-6103,BUY-2503,202404,LUXURY,Amit Kulkarni,BOUTIQUE,VISCOSE-D Fabric Lot 2103,CurtainWorld,Domestic,North,816,816,LOOM-GEN0302
FAB-W2110,LC-6104,BUY-2504,202403,HOME TEXTILES,Priya Nair,MID RETAIL,MODAL-E Fabric Lot 2104,Textura Imports,Online,East,2859,2859,LOOM-GEN0303
FAB-W2110,LC-6104,BUY-2504,202404,HOME TEXTILES,Priya Nair,MID RETAIL,MODAL-E Fabric Lot 2104,Textura Imports,Online,East,2991,2991,LOOM-GEN0303
FAB-W2111,LC-6105,BUY-2505,202403,APPAREL,Suresh Menon,SMALL RETAIL,COTTON-A Fabric Lot 2105,Weave & Co,Export,Central,6069,6069,LOOM-GEN0304
FAB-W2111,LC-6105,BUY-2505,202404,APPAREL,Suresh Menon,SMALL RETAIL,COTTON-A Fabric Lot 2105,Weave & Co,Export,Central,5811,5811,LOOM-GEN0304
FAB-W2112,LC-6106,BUY-2506,202403,LUXURY,Deepa Iyer,LARGE RETAIL,COTTON-B Fabric Lot 2106,Loomcraft LLC,Domestic,West,2920,2920,LOOM-GEN0305
FAB-W2112,LC-6106,BUY-2506,202404,LUXURY,Deepa Iyer,LARGE RETAIL,COTTON-B Fabric Lot 2106,Loomcraft LLC,Domestic,West,2743,2743,LOOM-GEN0305
FAB-W2113,LC-6107,BUY-2507,202403,HOME TEXTILES,Kiran Rao,EXPORT HOUSE,POLY-B Fabric Lot 2107,FabricMart Ltd,Online,South,5360,5360,LOOM-GEN0306
FAB-W2113,LC-6107,BUY-2507,202404,HOME TEXTILES,Kiran Rao,EXPORT HOUSE,POLY-B Fabric Lot 2107,FabricMart Ltd,Online,South,5086,5086,LOOM-GEN0306
FAB-W2114,LC-6108,BUY-2508,202403,APPAREL,Anjali Desai,BOUTIQUE,POLY-C Fabric Lot 2108,Global Threads Inc,Export,North,6180,6180,LOOM-GEN0307
FAB-W2114,LC-6108,BUY-2508,202404,APPAREL,Anjali Desai,BOUTIQUE,POLY-C Fabric Lot 2108,Global Threads Inc,Export,North,6284,6284,LOOM-GEN0307
FAB-W2115,LC-6109,BUY-2509,202403,LUXURY,Manoj Pillai,MID RETAIL,SILK-C Fabric Lot 2109,Luxe Drapes GmbH,Domestic,East,3242,3242,LOOM-GEN0308
FAB-W2115,LC-6109,BUY-2509,202404,LUXURY,Manoj Pillai,MID RETAIL,SILK-C Fabric Lot 2109,Luxe Drapes GmbH,Domestic,East,2865,2865,LOOM-GEN0308
FAB-W2116,LC-6110,BUY-2510,202403,HOME TEXTILES,Sunita Reddy,SMALL RETAIL,LINEN-A Fabric Lot 2110,HomeDecor Co,Online,Central,2915,2915,LOOM-GEN0309
FAB-W2116,LC-6110,BUY-2510,202404,HOME TEXTILES,Sunita Reddy,SMALL RETAIL,LINEN-A Fabric Lot 2110,HomeDecor Co,Online,Central,2929,2929,LOOM-GEN0309
FAB-W2117,LC-6111,BUY-2511,202403,APPAREL,Ravi Sharma,LARGE RETAIL,VISCOSE-D Fabric Lot 2111,Nordic Fabrics Ltd,Export,West,5356,5356,LOOM-GEN0310
FAB-W2117,LC-6111,BUY-2511,202404,APPAREL,Ravi Sharma,LARGE RETAIL,VISCOSE-D Fabric Lot 2111,Nordic Fabrics Ltd,Export,West,5100,5100,LOOM-GEN0310
FAB-W2118,LC-6112,BUY-2512,202403,LUXURY,Neha Joshi,EXPORT HOUSE,MODAL-E Fabric Lot 2112,CurtainWorld,Domestic,South,2766,2766,LOOM-GEN0311
FAB-W2118,LC-6112,BUY-2512,202404,LUXURY,Neha Joshi,EXPORT HOUSE,MODAL-E Fabric Lot 2112,CurtainWorld,Domestic,South,2792,2792,LOOM-GEN0311
FAB-W2119,LC-6113,BUY-2513,202403,HOME TEXTILES,Amit Kulkarni,BOUTIQUE,COTTON-A Fabric Lot 2113,Textura Imports,Online,North,4587,4587,LOOM-GEN0312
FAB-W2119,LC-6113,BUY-2513,202404,HOME TEXTILES,Amit Kulkarni,BOUTIQUE,COTTON-A Fabric Lot 2113,Textura Imports,Online,North,3930,3930,LOOM-GEN0312
FAB-W2120,LC-6114,BUY-2514,202403,APPAREL,Priya Nair,MID RETAIL,COTTON-B Fabric Lot 2114,Weave & Co,Export,East,5396,5396,LOOM-GEN0313
FAB-W2120,LC-6114,BUY-2514,202404,APPAREL,Priya Nair,MID RETAIL,COTTON-B Fabric Lot 2114,Weave & Co,Export,East,5517,5517,LOOM-GEN0313
FAB-W2121,LC-6115,BUY-2515,202403,LUXURY,Suresh Menon,SMALL RETAIL,POLY-B Fabric Lot 2115,Loomcraft LLC,Domestic,Central,1053,1053,LOOM-GEN0314
FAB-W2121,LC-6115,BUY-2515,202404,LUXURY,Suresh Menon,SMALL RETAIL,POLY-B Fabric Lot 2115,Loomcraft LLC,Domestic,Central,964,964,LOOM-GEN0314
FAB-W2122,LC-6116,BUY-2516,202403,HOME TEXTILES,Deepa Iyer,LARGE RETAIL,POLY-C Fabric Lot 2116,FabricMart Ltd,Online,West,5949,5949,LOOM-GEN0315
FAB-W2122,LC-6116,BUY-2516,202404,HOME TEXTILES,Deepa Iyer,LARGE RETAIL,POLY-C Fabric Lot 2116,FabricMart Ltd,Online,West,6339,6339,LOOM-GEN0315
FAB-W2123,LC-6117,BUY-2517,202403,APPAREL,Kiran Rao,EXPORT HOUSE,SILK-C Fabric Lot 2117,Global Threads Inc,Export,South,3033,3033,LOOM-GEN0316
FAB-W2123,LC-6117,BUY-2517,202404,APPAREL,Kiran Rao,EXPORT HOUSE,SILK-C Fabric Lot 2117,Global Threads Inc,Export,South,3170,3170,LOOM-GEN0316
FAB-W2124,LC-6118,BUY-2518,202403,LUXURY,Anjali Desai,BOUTIQUE,LINEN-A Fabric Lot 2118,Luxe Drapes GmbH,Domestic,North,3779,3779,LOOM-GEN0317
FAB-W2124,LC-6118,BUY-2518,202404,LUXURY,Anjali Desai,BOUTIQUE,LINEN-A Fabric Lot 2118,Luxe Drapes GmbH,Domestic,North,4080,4080,LOOM-GEN0317
FAB-W2125,LC-6119,BUY-2519,202403,HOME TEXTILES,Manoj Pillai,MID RETAIL,VISCOSE-D Fabric Lot 2119,HomeDecor Co,Online,East,4121,4121,LOOM-GEN0318
FAB-W2125,LC-6119,BUY-2519,202404,HOME TEXTILES,Manoj Pillai,MID RETAIL,VISCOSE-D Fabric Lot 2119,HomeDecor Co,Online,East,4195,4195,LOOM-GEN0318
FAB-W2126,LC-6120,BUY-2520,202403,APPAREL,Sunita Reddy,SMALL RETAIL,MODAL-E Fabric Lot 2120,Nordic Fabrics Ltd,Export,Central,2674,2674,LOOM-GEN0319
FAB-W2126,LC-6120,BUY-2520,202404,APPAREL,Sunita Reddy,SMALL RETAIL,MODAL-E Fabric Lot 2120,Nordic Fabrics Ltd,Export,Central,2903,2903,LOOM-GEN0319
FAB-W2127,LC-6121,BUY-2521,202403,LUXURY,Ravi Sharma,LARGE RETAIL,COTTON-A Fabric Lot 2121,CurtainWorld,Domestic,West,2404,2404,LOOM-GEN0320
FAB-W2127,LC-6121,BUY-2521,202404,LUXURY,Ravi Sharma,LARGE RETAIL,COTTON-A Fabric Lot 2121,CurtainWorld,Domestic,West,2146,2146,LOOM-GEN0320
FAB-W2128,LC-6122,BUY-2522,202403,HOME TEXTILES,Neha Joshi,EXPORT HOUSE,COTTON-B Fabric Lot 2122,Textura Imports,Online,South,6315,6315,LOOM-GEN0321
FAB-W2128,LC-6122,BUY-2522,202404,HOME TEXTILES,Neha Joshi,EXPORT HOUSE,COTTON-B Fabric Lot 2122,Textura Imports,Online,South,6621,6621,LOOM-GEN0321
FAB-W2129,LC-6123,BUY-2523,202403,APPAREL,Amit Kulkarni,BOUTIQUE,POLY-B Fabric Lot 2123,Weave & Co,Export,North,2308,2308,LOOM-GEN0322
FAB-W2129,LC-6123,BUY-2523,202404,APPAREL,Amit Kulkarni,BOUTIQUE,POLY-B Fabric Lot 2123,Weave & Co,Export,North,1970,1970,LOOM-GEN0322
FAB-W2130,LC-6124,BUY-2524,202403,LUXURY,Priya Nair,MID RETAIL,POLY-C Fabric Lot 2124,Loomcraft LLC,Domestic,East,4368,4368,LOOM-GEN0323
FAB-W2130,LC-6124,BUY-2524,202404,LUXURY,Priya Nair,MID RETAIL,POLY-C Fabric Lot 2124,Loomcraft LLC,Domestic,East,4132,4132,LOOM-GEN0323
FAB-W2131,LC-6125,BUY-2525,202403,HOME TEXTILES,Suresh Menon,SMALL RETAIL,SILK-C Fabric Lot 2125,FabricMart Ltd,Online,Central,1721,1721,LOOM-GEN0324
FAB-W2131,LC-6125,BUY-2525,202404,HOME TEXTILES,Suresh Menon,SMALL RETAIL,SILK-C Fabric Lot 2125,FabricMart Ltd,Online,Central,1576,1576,LOOM-GEN0324
FAB-W2132,LC-6126,BUY-2526,202403,APPAREL,Deepa Iyer,LARGE RETAIL,LINEN-A Fabric Lot 2126,Global Threads Inc,Export,West,2010,2010,LOOM-GEN0325
FAB-W2132,LC-6126,BUY-2526,202404,APPAREL,Deepa Iyer,LARGE RETAIL,LINEN-A Fabric Lot 2126,Global Threads Inc,Export,West,1725,1725,LOOM-GEN0325
FAB-W2133,LC-6127,BUY-2527,202403,LUXURY,Kiran Rao,EXPORT HOUSE,VISCOSE-D Fabric Lot 2127,Luxe Drapes GmbH,Domestic,South,4300,4300,LOOM-GEN0326
FAB-W2133,LC-6127,BUY-2527,202404,LUXURY,Kiran Rao,EXPORT HOUSE,VISCOSE-D Fabric Lot 2127,Luxe Drapes GmbH,Domestic,South,4349,4349,LOOM-GEN0326
FAB-W2134,LC-6128,BUY-2528,202403,HOME TEXTILES,Anjali Desai,BOUTIQUE,MODAL-E Fabric Lot 2128,HomeDecor Co,Online,North,3501,3501,LOOM-GEN0327
FAB-W2134,LC-6128,BUY-2528,202404,HOME TEXTILES,Anjali Desai,BOUTIQUE,MODAL-E Fabric Lot 2128,HomeDecor Co,Online,North,3395,3395,LOOM-GEN0327
FAB-W2135,LC-6129,BUY-2529,202403,APPAREL,Manoj Pillai,MID RETAIL,COTTON-A Fabric Lot 2129,Nordic Fabrics Ltd,Export,East,2268,2268,LOOM-GEN0328
FAB-W2135,LC-6129,BUY-2529,202404,APPAREL,Manoj Pillai,MID RETAIL,COTTON-A Fabric Lot 2129,Nordic Fabrics Ltd,Export,East,2380,2380,LOOM-GEN0328
FAB-W2136,LC-6130,BUY-2530,202403,LUXURY,Sunita Reddy,SMALL RETAIL,COTTON-B Fabric Lot 2130,CurtainWorld,Domestic,Central,3376,3376,LOOM-GEN0329
FAB-W2136,LC-6130,BUY-2530,202404,LUXURY,Sunita Reddy,SMALL RETAIL,COTTON-B Fabric Lot 2130,CurtainWorld,Domestic,Central,3649,3649,LOOM-GEN0329
FAB-W2137,LC-6131,BUY-2531,202403,HOME TEXTILES,Ravi Sharma,LARGE RETAIL,POLY-B Fabric Lot 2131,Textura Imports,Online,West,4813,4813,LOOM-GEN0330
FAB-W2137,LC-6131,BUY-2531,202404,HOME TEXTILES,Ravi Sharma,LARGE RETAIL,POLY-B Fabric Lot 2131,Textura Imports,Online,West,4992,4992,LOOM-GEN0330
FAB-W2138,LC-6132,BUY-2532,202403,APPAREL,Neha Joshi,EXPORT HOUSE,POLY-C Fabric Lot 2132,Weave & Co,Export,South,4455,4455,LOOM-GEN0331
FAB-W2138,LC-6132,BUY-2532,202404,APPAREL,Neha Joshi,EXPORT HOUSE,POLY-C Fabric Lot 2132,Weave & Co,Export,South,4572,4572,LOOM-GEN0331
FAB-W2139,LC-6133,BUY-2533,202403,LUXURY,Amit Kulkarni,BOUTIQUE,SILK-C Fabric Lot 2133,Loomcraft LLC,Domestic,North,5344,5344,LOOM-GEN0332
FAB-W2139,LC-6133,BUY-2533,202404,LUXURY,Amit Kulkarni,BOUTIQUE,SILK-C Fabric Lot 2133,Loomcraft LLC,Domestic,North,5695,5695,LOOM-GEN0332
FAB-W2140,LC-6134,BUY-2534,202403,HOME TEXTILES,Priya Nair,MID RETAIL,LINEN-A Fabric Lot 2134,FabricMart Ltd,Online,East,1378,1378,LOOM-GEN0333
FAB-W2140,LC-6134,BUY-2534,202404,HOME TEXTILES,Priya Nair,MID RETAIL,LINEN-A Fabric Lot 2134,FabricMart Ltd,Online,East,1398,1398,LOOM-GEN0333
FAB-W2141,LC-6135,BUY-2535,202403,APPAREL,Suresh Menon,SMALL RETAIL,VISCOSE-D Fabric Lot 2135,Global Threads Inc,Export,Central,3122,3122,LOOM-GEN0334
FAB-W2141,LC-6135,BUY-2535,202404,APPAREL,Suresh Menon,SMALL RETAIL,VISCOSE-D Fabric Lot 2135,Global Threads Inc,Export,Central,2747,2747,LOOM-GEN0334
FAB-W2142,LC-6136,BUY-2536,202403,LUXURY,Deepa Iyer,LARGE RETAIL,MODAL-E Fabric Lot 2136,Luxe Drapes GmbH,Domestic,West,3148,3148,LOOM-GEN0335
FAB-W2142,LC-6136,BUY-2536,202404,LUXURY,Deepa Iyer,LARGE RETAIL,MODAL-E Fabric Lot 2136,Luxe Drapes GmbH,Domestic,West,2820,2820,LOOM-GEN0335
FAB-W2143,LC-6137,BUY-2537,202403,HOME TEXTILES,Kiran Rao,EXPORT HOUSE,COTTON-A Fabric Lot 2137,HomeDecor Co,Online,South,1796,1796,LOOM-GEN0336
FAB-W2143,LC-6137,BUY-2537,202404,HOME TEXTILES,Kiran Rao,EXPORT HOUSE,COTTON-A Fabric Lot 2137,HomeDecor Co,Online,South,1711,1711,LOOM-GEN0336
FAB-W2144,LC-6138,BUY-2538,202403,APPAREL,Anjali Desai,BOUTIQUE,COTTON-B Fabric Lot 2138,Nordic Fabrics Ltd,Export,North,3657,3657,LOOM-GEN0337
FAB-W2144,LC-6138,BUY-2538,202404,APPAREL,Anjali Desai,BOUTIQUE,COTTON-B Fabric Lot 2138,Nordic Fabrics Ltd,Export,North,3948,3948,LOOM-GEN0337
FAB-W2145,LC-6139,BUY-2539,202403,LUXURY,Manoj Pillai,MID RETAIL,POLY-B Fabric Lot 2139,CurtainWorld,Domestic,East,4720,4720,LOOM-GEN0338
FAB-W2145,LC-6139,BUY-2539,202404,LUXURY,Manoj Pillai,MID RETAIL,POLY-B Fabric Lot 2139,CurtainWorld,Domestic,East,4989,4989,LOOM-GEN0338
FAB-W2146,LC-6140,BUY-2540,202403,HOME TEXTILES,Sunita Reddy,SMALL RETAIL,POLY-C Fabric Lot 2140,Textura Imports,Online,Central,5835,5835,LOOM-GEN0339
FAB-W2146,LC-6140,BUY-2540,202404,HOME TEXTILES,Sunita Reddy,SMALL RETAIL,POLY-C Fabric Lot 2140,Textura Imports,Online,Central,5243,5243,LOOM-GEN0339
FAB-W2147,LC-6141,BUY-2541,202403,APPAREL,Ravi Sharma,LARGE RETAIL,SILK-C Fabric Lot 2141,Weave & Co,Export,West,2124,2124,LOOM-GEN0340
FAB-W2147,LC-6141,BUY-2541,202404,APPAREL,Ravi Sharma,LARGE RETAIL,SILK-C Fabric Lot 2141,Weave & Co,Export,West,2233,2233,LOOM-GEN0340
FAB-W2148,LC-6142,BUY-2542,202403,LUXURY,Neha Joshi,EXPORT HOUSE,LINEN-A Fabric Lot 2142,Loomcraft LLC,Domestic,South,6268,6268,LOOM-GEN0341
FAB-W2148,LC-6142,BUY-2542,202404,LUXURY,Neha Joshi,EXPORT HOUSE,LINEN-A Fabric Lot 2142,Loomcraft LLC,Domestic,South,6621,6621,LOOM-GEN0341
FAB-W2149,LC-6143,BUY-2543,202403,HOME TEXTILES,Amit Kulkarni,BOUTIQUE,VISCOSE-D Fabric Lot 2143,FabricMart Ltd,Online,North,2849,2849,LOOM-GEN0342
FAB-W2149,LC-6143,BUY-2543,202404,HOME TEXTILES,Amit Kulkarni,BOUTIQUE,VISCOSE-D Fabric Lot 2143,FabricMart Ltd,Online,North,2630,2630,LOOM-GEN0342
FAB-W2150,LC-6144,BUY-2544,202403,APPAREL,Priya Nair,MID RETAIL,MODAL-E Fabric Lot 2144,Global Threads Inc,Export,East,5277,5277,LOOM-GEN0343
FAB-W2150,LC-6144,BUY-2544,202404,APPAREL,Priya Nair,MID RETAIL,MODAL-E Fabric Lot 2144,Global Threads Inc,Export,East,4662,4662,LOOM-GEN0343
FAB-W2151,LC-6145,BUY-2545,202403,LUXURY,Suresh Menon,SMALL RETAIL,COTTON-A Fabric Lot 2145,Luxe Drapes GmbH,Domestic,Central,5228,5228,LOOM-GEN0344
FAB-W2151,LC-6145,BUY-2545,202404,LUXURY,Suresh Menon,SMALL RETAIL,COTTON-A Fabric Lot 2145,Luxe Drapes GmbH,Domestic,Central,4920,4920,LOOM-GEN0344
FAB-W2152,LC-6146,BUY-2546,202403,HOME TEXTILES,Deepa Iyer,LARGE RETAIL,COTTON-B Fabric Lot 2146,HomeDecor Co,Online,West,5804,5804,LOOM-GEN0345
FAB-W2152,LC-6146,BUY-2546,202404,HOME TEXTILES,Deepa Iyer,LARGE RETAIL,COTTON-B Fabric Lot 2146,HomeDecor Co,Online,West,6314,6314,LOOM-GEN0345
FAB-W2153,LC-6147,BUY-2547,202403,APPAREL,Kiran Rao,EXPORT HOUSE,POLY-B Fabric Lot 2147,Nordic Fabrics Ltd,Export,South,5018,5018,LOOM-GEN0346
FAB-W2153,LC-6147,BUY-2547,202404,APPAREL,Kiran Rao,EXPORT HOUSE,POLY-B Fabric Lot 2147,Nordic Fabrics Ltd,Export,South,4557,4557,LOOM-GEN0346
FAB-W2154,LC-6148,BUY-2548,202403,LUXURY,Anjali Desai,BOUTIQUE,POLY-C Fabric Lot 2148,CurtainWorld,Domestic,North,4660,4660,LOOM-GEN0347
FAB-W2154,LC-6148,BUY-2548,202404,LUXURY,Anjali Desai,BOUTIQUE,POLY-C Fabric Lot 2148,CurtainWorld,Domestic,North,4283,4283,LOOM-GEN0347
FAB-W2155,LC-6149,BUY-2549,202403,HOME TEXTILES,Manoj Pillai,MID RETAIL,SILK-C Fabric Lot 2149,Textura Imports,Online,East,2114,2114,LOOM-GEN0348
FAB-W2155,LC-6149,BUY-2549,202404,HOME TEXTILES,Manoj Pillai,MID RETAIL,SILK-C Fabric Lot 2149,Textura Imports,Online,East,2059,2059,LOOM-GEN0348
FAB-W2156,LC-6150,BUY-2550,202403,APPAREL,Sunita Reddy,SMALL RETAIL,LINEN-A Fabric Lot 2150,Weave & Co,Export,Central,6459,6459,LOOM-GEN0349
FAB-W2156,LC-6150,BUY-2550,202404,APPAREL,Sunita Reddy,SMALL RETAIL,LINEN-A Fabric Lot 2150,Weave & Co,Export,Central,6896,6896,LOOM-GEN0349
FAB-W2157,LC-6151,BUY-2551,202403,LUXURY,Ravi Sharma,LARGE RETAIL,VISCOSE-D Fabric Lot 2151,Loomcraft LLC,Domestic,West,1791,1791,LOOM-GEN0350
FAB-W2157,LC-6151,BUY-2551,202404,LUXURY,Ravi Sharma,LARGE RETAIL,VISCOSE-D Fabric Lot 2151,Loomcraft LLC,Domestic,West,1914,1914,LOOM-GEN0350
FAB-W2158,LC-6152,BUY-2552,202403,HOME TEXTILES,Neha Joshi,EXPORT HOUSE,MODAL-E Fabric Lot 2152,FabricMart Ltd,Online,South,1264,1264,LOOM-GEN0351
FAB-W2158,LC-6152,BUY-2552,202404,HOME TEXTILES,Neha Joshi,EXPORT HOUSE,MODAL-E Fabric Lot 2152,FabricMart Ltd,Online,South,1097,1097,LOOM-GEN0351
FAB-W2159,LC-6153,BUY-2553,202403,APPAREL,Amit Kulkarni,BOUTIQUE,COTTON-A Fabric Lot 2153,Global Threads Inc,Export,North,5888,5888,LOOM-GEN0352
FAB-W2159,LC-6153,BUY-2553,202404,APPAREL,Amit Kulkarni,BOUTIQUE,COTTON-A Fabric Lot 2153,Global Threads Inc,Export,North,5805,5805,LOOM-GEN0352
FAB-W2160,LC-6154,BUY-2554,202403,LUXURY,Priya Nair,MID RETAIL,COTTON-B Fabric Lot 2154,Luxe Drapes GmbH,Domestic,East,1878,1878,LOOM-GEN0353
FAB-W2160,LC-6154,BUY-2554,202404,LUXURY,Priya Nair,MID RETAIL,COTTON-B Fabric Lot 2154,Luxe Drapes GmbH,Domestic,East,2016,2016,LOOM-GEN0353
