machine_id,loom_code,plant_weaving,plant_finishing,fabric_code,buyer_code,currency_code,exchange_rate,report_period,net_weight_kg,input_weight_kg,overhead_pct,yarn_grade,yarn_rate_per_kg,selling_price_inr,selling_price_fc,raw_material_inr,bought_out_inr,outsource_total_inr,outsource_weaving_inr,outsource_finishing_inr,domestic_outsource_inr,logistics_inr,packing_inr,forwarding_inr,process_tag
LOOM-GEN0490,LC-6291,7100,7200.0,FAB-W2297,BUY-2691,EUR,89.8,202403,1.085,1.316,9.07,POLY-B,168.2,1033.82,11.51,470.42,375.07,2.58,1.29,1.29,13.51,29.73,19.48,9.47,Standard Weaving Cost
LOOM-GEN0490,LC-6291,7100,7200.0,FAB-W2297,BUY-2691,EUR,89.8,202404,1.085,1.316,9.07,POLY-B,168.2,1033.82,11.51,470.42,375.07,2.58,1.29,1.29,13.51,29.73,19.48,9.47,Standard Weaving Cost
LOOM-GEN0491,LC-6292,9100,9200.0,FAB-W2298,BUY-2692,GBP,106.9,202403,0.906,1.092,7.09,POLY-C,237.2,1259.95,11.79,605.02,522.46,4.14,2.07,2.07,7.3,20.22,16.22,5.92,Standard Weaving Cost
LOOM-GEN0491,LC-6292,9100,9200.0,FAB-W2298,BUY-2692,GBP,106.9,202404,0.906,1.092,7.09,POLY-C,237.2,1259.95,11.79,605.02,522.46,4.14,2.07,2.07,7.3,20.22,16.22,5.92,Standard Weaving Cost
LOOM-GEN0492,LC-6293,6100,6200.0,FAB-W2299,BUY-2693,INR,1.0,202403,0.891,1.122,8.67,SILK-C,239.29,1258.43,1258.43,533.79,619.35,27.98,13.99,13.99,11.56,11.65,9.54,11.65,Subcon Cost Considered here
LOOM-GEN0492,LC-6293,6100,6200.0,FAB-W2299,BUY-2693,INR,1.0,202404,0.891,1.122,8.67,SILK-C,239.29,1258.43,1258.43,533.79,619.35,27.98,13.99,13.99,11.56,11.65,9.54,11.65,Subcon Cost Considered here
LOOM-GEN0493,LC-6294,7100,7200.0,FAB-W2300,BUY-2694,USD,83.5,202403,0.795,0.949,10.35,LINEN-A,396.72,512.72,6.14,222.72,247.74,27.32,13.66,13.66,10.43,12.46,8.4,9.3,Monthly reconcile adjustment
LOOM-GEN0493,LC-6294,7100,7200.0,FAB-W2300,BUY-2694,USD,83.5,202404,0.795,0.949,10.35,LINEN-A,396.72,512.72,6.14,222.72,247.74,27.32,13.66,13.66,10.43,12.46,8.4,9.3,Monthly reconcile adjustment
LOOM-GEN0494,LC-6295,9100,9200.0,FAB-W2301,BUY-2695,EUR,89.8,202403,1.603,2.078,9.55,VISCOSE-D,215.9,681.49,7.59,302.52,286.76,0.26,0.13,0.13,12.34,26.59,13.71,5.65,Reviewed by finance team
LOOM-GEN0494,LC-6295,9100,9200.0,FAB-W2301,BUY-2695,EUR,89.8,202404,1.603,2.078,9.55,VISCOSE-D,215.9,681.49,7.59,302.52,286.76,0.26,0.13,0.13,12.34,26.59,13.71,5.65,Reviewed by finance team
LOOM-GEN0495,LC-6296,6100,6200.0,FAB-W2302,BUY-2696,GBP,106.9,202403,1.258,1.593,6.78,MODAL-E,345.02,502.16,4.7,250.93,208.14,35.52,17.76,17.76,12.58,15.18,8.2,12.78,Outsourced_here process cost
LOOM-GEN0495,LC-6296,6100,6200.0,FAB-W2302,BUY-2696,GBP,106.9,202404,1.258,1.593,6.78,MODAL-E,345.02,502.16,4.7,250.93,208.14,35.52,17.76,17.76,12.58,15.18,8.2,12.78,Outsourced_here process cost
LOOM-GEN0496,LC-6297,7100,7200.0,FAB-W2303,BUY-2697,INR,1.0,202403,1.058,1.234,9.24,COTTON-A,126.43,1259.15,1259.15,673.71,446.81,4.59,2.29,2.29,6.07,19.83,9.58,5.55,Standard Weaving Cost
LOOM-GEN0496,LC-6297,7100,7200.0,FAB-W2303,BUY-2697,INR,1.0,202404,1.058,1.234,9.24,COTTON-A,126.43,1259.15,1259.15,673.71,446.81,4.59,2.29,2.29,6.07,19.83,9.58,5.55,Standard Weaving Cost
LOOM-GEN0497,LC-6298,9100,9200.0,FAB-W2304,BUY-2698,USD,83.5,202403,1.201,1.363,9.26,COTTON-B,124.25,747.42,8.95,410.7,276.69,9.63,4.82,4.82,0.77,24.41,13.41,4.03,Standard Weaving Cost
LOOM-GEN0497,LC-6298,9100,9200.0,FAB-W2304,BUY-2698,USD,83.5,202404,1.201,1.363,9.26,COTTON-B,124.25,747.42,8.95,410.7,276.69,9.63,4.82,4.82,0.77,24.41,13.41,4.03,Standard Weaving Cost
LOOM-GEN0498,LC-6299,6100,6200.0,FAB-W2305,BUY-2699,EUR,89.8,202403,1.866,2.303,9.23,POLY-B,409.46,957.76,10.67,426.85,400.86,32.28,16.14,16.14,11.49,29.57,16.75,5.7,Standard Weaving Cost
LOOM-GEN0498,LC-6299,6100,6200.0,FAB-W2305,BUY-2699,EUR,89.8,202404,1.866,2.303,9.23,POLY-B,409.46,957.76,10.67,426.85,400.86,32.28,16.14,16.14,11.49,29.57,16.75,5.7,Standard Weaving Cost
LOOM-GEN0499,LC-6300,7100,7200.0,FAB-W2306,BUY-2700,GBP,106.9,202403,1.939,2.145,8.92,POLY-C,407.5,1023.99,9.58,459.51,423.22,35.99,18.0,18.0,8.53,16.48,13.81,12.72,Subcon Cost Considered here
LOOM-GEN0499,LC-6300,7100,7200.0,FAB-W2306,BUY-2700,GBP,106.9,202404,1.939,2.145,8.92,POLY-C,407.5,1023.99,9.58,459.51,423.22,35.99,18.0,18.0,8.53,16.48,13.81,12.72,Subcon Cost Considered here
LOOM-GEN0500,LC-6301,9100,9200.0,FAB-W2307,BUY-2701,INR,1.0,202403,1.028,1.182,9.93,SILK-C,203.9,614.53,614.53,278.29,302.0,15.58,7.79,7.79,8.72,13.81,12.5,4.37,Monthly reconcile adjustment
LOOM-GEN0500,LC-6301,9100,9200.0,FAB-W2307,BUY-2701,INR,1.0,202404,1.028,1.182,9.93,SILK-C,203.9,614.53,614.53,278.29,302.0,15.58,7.79,7.79,8.72,13.81,12.5,4.37,Monthly reconcile adjustment
LOOM-GEN0501,LC-6302,6100,6200.0,FAB-W2308,BUY-2702,USD,83.5,202403,1.365,1.581,9.44,LINEN-A,302.27,444.86,5.33,228.99,162.04,16.29,8.14,8.14,2.85,28.8,17.62,6.04,Reviewed by finance team
LOOM-GEN0501,LC-6302,6100,6200.0,FAB-W2308,BUY-2702,USD,83.5,202404,1.365,1.581,9.44,LINEN-A,302.27,444.86,5.33,228.99,162.04,16.29,8.14,8.14,2.85,28.8,17.62,6.04,Reviewed by finance team
LOOM-GEN0502,LC-6303,7100,7200.0,FAB-W2309,BUY-2703,EUR,89.8,202403,0.605,0.681,6.88,VISCOSE-D,238.36,651.96,7.26,275.36,287.82,32.24,16.12,16.12,12.31,29.52,11.82,12.77,Outsourced_here process cost
LOOM-GEN0502,LC-6303,7100,7200.0,FAB-W2309,BUY-2703,EUR,89.8,202404,0.605,0.681,6.88,VISCOSE-D,238.36,651.96,7.26,275.36,287.82,32.24,16.12,16.12,12.31,29.52,11.82,12.77,Outsourced_here process cost
LOOM-GEN0503,LC-6304,9100,9200.0,FAB-W2310,BUY-2704,GBP,106.9,202403,1.682,1.891,9.85,MODAL-E,353.75,703.85,6.58,359.5,319.86,5.33,2.67,2.67,15.86,20.16,6.67,10.04,Standard Weaving Cost
LOOM-GEN0503,LC-6304,9100,9200.0,FAB-W2310,BUY-2704,GBP,106.9,202404,1.682,1.891,9.85,MODAL-E,353.75,703.85,6.58,359.5,319.86,5.33,2.67,2.67,15.86,20.16,6.67,10.04,Standard Weaving Cost
LOOM-GEN0504,LC-6305,6100,6200.0,FAB-W2311,BUY-2705,INR,1.0,202403,1.368,1.774,9.09,COTTON-A,329.87,573.26,573.26,309.42,264.29,38.19,19.09,19.09,17.02,14.73,19.93,6.09,Standard Weaving Cost
LOOM-GEN0504,LC-6305,6100,6200.0,FAB-W2311,BUY-2705,INR,1.0,202404,1.368,1.774,9.09,COTTON-A,329.87,573.26,573.26,309.42,264.29,38.19,19.09,19.09,17.02,14.73,19.93,6.09,Standard Weaving Cost
LOOM-GEN0505,LC-6306,7100,7200.0,FAB-W2312,BUY-2706,USD,83.5,202403,1.076,1.371,7.29,COTTON-B,240.16,1083.01,12.97,467.1,527.64,31.05,15.53,15.53,16.34,15.03,15.6,14.02,Standard Weaving Cost
LOOM-GEN0505,LC-6306,7100,7200.0,FAB-W2312,BUY-2706,USD,83.5,202404,1.076,1.371,7.29,COTTON-B,240.16,1083.01,12.97,467.1,527.64,31.05,15.53,15.53,16.34,15.03,15.6,14.02,Standard Weaving Cost
LOOM-GEN0506,LC-6307,9100,9200.0,FAB-W2313,BUY-2707,EUR,89.8,202403,1.248,1.549,8.71,POLY-B,178.47,388.36,4.32,167.27,161.86,21.26,10.63,10.63,0.37,13.24,9.57,15.57,Subcon Cost Considered here
LOOM-GEN0506,LC-6307,9100,9200.0,FAB-W2313,BUY-2707,EUR,89.8,202404,1.248,1.549,8.71,POLY-B,178.47,388.36,4.32,167.27,161.86,21.26,10.63,10.63,0.37,13.24,9.57,15.57,Subcon Cost Considered here
LOOM-GEN0507,LC-6308,6100,6200.0,FAB-W2314,BUY-2708,GBP,106.9,202403,1.723,2.079,9.69,POLY-C,122.31,1071.27,10.02,515.51,509.41,17.27,8.63,8.63,15.99,26.69,10.33,14.81,Monthly reconcile adjustment
LOOM-GEN0507,LC-6308,6100,6200.0,FAB-W2314,BUY-2708,GBP,106.9,202404,1.723,2.079,9.69,POLY-C,122.31,1071.27,10.02,515.51,509.41,17.27,8.63,8.63,15.99,26.69,10.33,14.81,Monthly reconcile adjustment
LOOM-GEN0508,LC-6309,7100,7200.0,FAB-W2315,BUY-2709,INR,1.0,202403,0.849,1.102,7.38,SILK-C,435.9,662.05,662.05,337.63,261.01,29.23,14.62,14.62,11.93,11.98,10.56,13.52,Reviewed by finance team
LOOM-GEN0508,LC-6309,7100,7200.0,FAB-W2315,BUY-2709,INR,1.0,202404,0.849,1.102,7.38,SILK-C,435.9,662.05,662.05,337.63,261.01,29.23,14.62,14.62,11.93,11.98,10.56,13.52,Reviewed by finance team
LOOM-GEN0509,LC-6310,9100,9200.0,FAB-W2316,BUY-2710,USD,83.5,202403,1.389,1.651,8.28,LINEN-A,317.86,1283.43,15.37,553.77,580.23,31.41,15.71,15.71,19.79,25.54,9.13,12.5,Outsourced_here process cost
LOOM-GEN0509,LC-6310,9100,9200.0,FAB-W2316,BUY-2710,USD,83.5,202404,1.389,1.651,8.28,LINEN-A,317.86,1283.43,15.37,553.77,580.23,31.41,15.71,15.71,19.79,25.54,9.13,12.5,Outsourced_here process cost
LOOM-GEN0510,LC-6311,6100,6200.0,FAB-W2317,BUY-2711,EUR,89.8,202403,1.662,1.984,10.39,VISCOSE-D,265.91,587.61,6.54,305.39,265.85,3.51,1.75,1.75,7.78,20.09,19.7,14.19,Standard Weaving Cost
LOOM-GEN0510,LC-6311,6100,6200.0,FAB-W2317,BUY-2711,EUR,89.8,202404,1.662,1.984,10.39,VISCOSE-D,265.91,587.61,6.54,305.39,265.85,3.51,1.75,1.75,7.78,20.09,19.7,14.19,Standard Weaving Cost
LOOM-GEN0511,LC-6312,7100,7200.0,FAB-W2318,BUY-2712,GBP,106.9,202403,1.955,2.374,10.15,MODAL-E,132.86,1068.69,10.0,570.86,479.73,38.57,19.29,19.29,3.63,25.08,8.82,12.51,Standard Weaving Cost
LOOM-GEN0511,LC-6312,7100,7200.0,FAB-W2318,BUY-2712,GBP,106.9,202404,1.955,2.374,10.15,MODAL-E,132.86,1068.69,10.0,570.86,479.73,38.57,19.29,19.29,3.63,25.08,8.82,12.51,Standard Weaving Cost
LOOM-GEN0512,LC-6313,9100,9200.0,FAB-W2319,BUY-2713,INR,1.0,202403,1.433,1.684,6.53,COTTON-A,289.63,608.68,608.68,289.88,281.36,5.2,2.6,2.6,10.15,20.71,13.23,11.41,Standard Weaving Cost
LOOM-GEN0512,LC-6313,9100,9200.0,FAB-W2319,BUY-2713,INR,1.0,202404,1.433,1.684,6.53,COTTON-A,289.63,608.68,608.68,289.88,281.36,5.2,2.6,2.6,10.15,20.71,13.23,11.41,Standard Weaving Cost
LOOM-GEN0513,LC-6314,6100,6200.0,FAB-W2320,BUY-2714,USD,83.5,202403,0.918,1.136,10.18,COTTON-B,212.65,1207.38,14.46,623.32,558.0,29.22,14.61,14.61,11.44,24.61,12.71,14.61,Subcon Cost Considered here
LOOM-GEN0513,LC-6314,6100,6200.0,FAB-W2320,BUY-2714,USD,83.5,202404,0.918,1.136,10.18,COTTON-B,212.65,1207.38,14.46,623.32,558.0,29.22,14.61,14.61,11.44,24.61,12.71,14.61,Subcon Cost Considered here
LOOM-GEN0514,LC-6315,7100,7200.0,FAB-W2321,BUY-2715,EUR,89.8,202403,1.784,2.008,6.92,POLY-B,419.1,661.94,7.37,311.91,236.51,31.33,15.66,15.66,16.98,12.65,15.47,12.98,Monthly reconcile adjustment
LOOM-GEN0514,LC-6315,7100,7200.0,FAB-W2321,BUY-2715,EUR,89.8,202404,1.784,2.008,6.92,POLY-B,419.1,661.94,7.37,311.91,236.51,31.33,15.66,15.66,16.98,12.65,15.47,12.98,Monthly reconcile adjustment
LOOM-GEN0515,LC-6316,9100,9200.0,FAB-W2322,BUY-2716,GBP,106.9,202403,1.835,2.267,10.03,POLY-C,168.03,697.22,6.52,351.09,342.69,34.43,17.21,17.21,10.24,19.28,7.47,13.28,Reviewed by finance team
LOOM-GEN0515,LC-6316,9100,9200.0,FAB-W2322,BUY-2716,GBP,106.9,202404,1.835,2.267,10.03,POLY-C,168.03,697.22,6.52,351.09,342.69,34.43,17.21,17.21,10.24,19.28,7.47,13.28,Reviewed by finance team
LOOM-GEN0516,LC-6317,6100,6200.0,FAB-W2323,BUY-2717,INR,1.0,202403,0.961,1.102,8.8,SILK-C,250.66,580.58,580.58,297.56,281.28,0.34,0.17,0.17,0.08,13.22,14.22,11.39,Outsourced_here process cost
LOOM-GEN0516,LC-6317,6100,6200.0,FAB-W2323,BUY-2717,INR,1.0,202404,0.961,1.102,8.8,SILK-C,250.66,580.58,580.58,297.56,281.28,0.34,0.17,0.17,0.08,13.22,14.22,11.39,Outsourced_here process cost
LOOM-GEN0517,LC-6318,7100,7200.0,FAB-W2324,BUY-2718,USD,83.5,202403,1.972,2.504,10.27,LINEN-A,335.65,632.33,7.57,288.32,265.19,36.03,18.02,18.02,13.19,27.13,10.34,5.32,Standard Weaving Cost
LOOM-GEN0517,LC-6318,7100,7200.0,FAB-W2324,BUY-2718,USD,83.5,202404,1.972,2.504,10.27,LINEN-A,335.65,632.33,7.57,288.32,265.19,36.03,18.02,18.02,13.19,27.13,10.34,5.32,Standard Weaving Cost
LOOM-GEN0518,LC-6319,9100,9200.0,FAB-W2325,BUY-2719,EUR,89.8,202403,1.948,2.319,8.83,VISCOSE-D,393.35,1056.63,11.77,462.39,471.3,37.05,18.52,18.52,5.7,13.11,16.76,13.96,Standard Weaving Cost
LOOM-GEN0518,LC-6319,9100,9200.0,FAB-W2325,BUY-2719,EUR,89.8,202404,1.948,2.319,8.83,VISCOSE-D,393.35,1056.63,11.77,462.39,471.3,37.05,18.52,18.52,5.7,13.11,16.76,13.96,Standard Weaving Cost
LOOM-GEN0519,LC-6320,6100,6200.0,FAB-W2326,BUY-2720,GBP,106.9,202403,1.991,2.234,8.06,MODAL-E,429.11,1046.94,9.79,473.67,457.47,36.78,18.39,18.39,4.19,21.45,10.61,11.52,Standard Weaving Cost
LOOM-GEN0519,LC-6320,6100,6200.0,FAB-W2326,BUY-2720,GBP,106.9,202404,1.991,2.234,8.06,MODAL-E,429.11,1046.94,9.79,473.67,457.47,36.78,18.39,18.39,4.19,21.45,10.61,11.52,Standard Weaving Cost
LOOM-GEN0520,LC-6321,7100,7200.0,FAB-W2327,BUY-2721,INR,1.0,202403,1.595,1.936,6.72,COTTON-A,388.08,1018.84,1018.84,503.71,422.19,20.25,10.12,10.12,6.28,19.16,9.12,12.06,Subcon Cost Considered here
LOOM-GEN0520,LC-6321,7100,7200.0,FAB-W2327,BUY-2721,INR,1.0,202404,1.595,1.936,6.72,COTTON-A,388.08,1018.84,1018.84,503.71,422.19,20.25,10.12,10.12,6.28,19.16,9.12,12.06,Subcon Cost Considered here
LOOM-GEN0521,LC-6322,9100,9200.0,FAB-W2328,BUY-2722,USD,83.5,202403,1.062,1.31,9.69,COTTON-B,143.77,803.1,9.62,369.61,380.33,39.64,19.82,19.82,13.54,18.75,19.37,6.53,Monthly reconcile adjustment
LOOM-GEN0521,LC-6322,9100,9200.0,FAB-W2328,BUY-2722,USD,83.5,202404,1.062,1.31,9.69,COTTON-B,143.77,803.1,9.62,369.61,380.33,39.64,19.82,19.82,13.54,18.75,19.37,6.53,Monthly reconcile adjustment
LOOM-GEN0522,LC-6323,6100,6200.0,FAB-W2329,BUY-2723,EUR,89.8,202403,1.995,2.455,6.89,POLY-B,346.61,792.67,8.83,431.57,288.6,36.85,18.43,18.43,12.74,12.25,15.21,11.7,Reviewed by finance team
LOOM-GEN0522,LC-6323,6100,6200.0,FAB-W2329,BUY-2723,EUR,89.8,202404,1.995,2.455,6.89,POLY-B,346.61,792.67,8.83,431.57,288.6,36.85,18.43,18.43,12.74,12.25,15.21,11.7,Reviewed by finance team
LOOM-GEN0523,LC-6324,7100,7200.0,FAB-W2330,BUY-2724,GBP,106.9,202403,0.604,0.726,7.37,POLY-C,312.68,491.18,4.59,218.9,224.34,12.86,6.43,6.43,0.27,27.89,11.72,11.05,Outsourced_here process cost
LOOM-GEN0523,LC-6324,7100,7200.0,FAB-W2330,BUY-2724,GBP,106.9,202404,0.604,0.726,7.37,POLY-C,312.68,491.18,4.59,218.9,224.34,12.86,6.43,6.43,0.27,27.89,11.72,11.05,Outsourced_here process cost
LOOM-GEN0524,LC-6325,9100,9200.0,FAB-W2331,BUY-2725,INR,1.0,202403,1.076,1.389,7.83,SILK-C,372.72,1041.64,1041.64,467.85,484.1,38.48,19.24,19.24,18.59,23.03,11.5,6.35,Standard Weaving Cost
LOOM-GEN0524,LC-6325,9100,9200.0,FAB-W2331,BUY-2725,INR,1.0,202404,1.076,1.389,7.83,SILK-C,372.72,1041.64,1041.64,467.85,484.1,38.48,19.24,19.24,18.59,23.03,11.5,6.35,Standard Weaving Cost
LOOM-GEN0525,LC-6326,6100,6200.0,FAB-W2332,BUY-2726,USD,83.5,202403,1.242,1.444,9.18,LINEN-A,229.23,462.94,5.54,231.93,172.85,23.77,11.88,11.88,1.07,11.07,7.79,7.21,Standard Weaving Cost
LOOM-GEN0525,LC-6326,6100,6200.0,FAB-W2332,BUY-2726,USD,83.5,202404,1.242,1.444,9.18,LINEN-A,229.23,462.94,5.54,231.93,172.85,23.77,11.88,11.88,1.07,11.07,7.79,7.21,Standard Weaving Cost
LOOM-GEN0526,LC-6327,7100,7200.0,FAB-W2333,BUY-2727,EUR,89.8,202403,1.282,1.485,9.67,VISCOSE-D,228.81,381.71,4.25,172.38,154.04,14.73,7.37,7.37,13.9,29.71,6.59,15.78,Standard Weaving Cost
LOOM-GEN0526,LC-6327,7100,7200.0,FAB-W2333,BUY-2727,EUR,89.8,202404,1.282,1.485,9.67,VISCOSE-D,228.81,381.71,4.25,172.38,154.04,14.73,7.37,7.37,13.9,29.71,6.59,15.78,Standard Weaving Cost
LOOM-GEN0527,LC-6328,9100,9200.0,FAB-W2334,BUY-2728,GBP,106.9,202403,0.651,0.77,8.38,MODAL-E,144.3,747.19,6.99,343.85,366.54,31.72,15.86,15.86,11.27,25.59,17.19,5.33,Subcon Cost Considered here
LOOM-GEN0527,LC-6328,9100,9200.0,FAB-W2334,BUY-2728,GBP,106.9,202404,0.651,0.77,8.38,MODAL-E,144.3,747.19,6.99,343.85,366.54,31.72,15.86,15.86,11.27,25.59,17.19,5.33,Subcon Cost Considered here
LOOM-GEN0528,LC-6329,6100,6200.0,FAB-W2335,BUY-2729,INR,1.0,202403,0.824,0.997,7.5,COTTON-A,338.68,438.58,438.58,220.4,184.92,29.3,14.65,14.65,15.71,26.54,10.55,9.25,Monthly reconcile adjustment
LOOM-GEN0528,LC-6329,6100,6200.0,FAB-W2335,BUY-2729,INR,1.0,202404,0.824,0.997,7.5,COTTON-A,338.68,438.58,438.58,220.4,184.92,29.3,14.65,14.65,15.71,26.54,10.55,9.25,Monthly reconcile adjustment
LOOM-GEN0529,LC-6330,7100,7200.0,FAB-W2336,BUY-2730,USD,83.5,202403,1.167,1.495,7.18,COTTON-B,169.31,1279.5,15.32,645.36,573.77,25.29,12.64,12.64,7.29,14.51,11.87,12.34,Reviewed by finance team
LOOM-GEN0529,LC-6330,7100,7200.0,FAB-W2336,BUY-2730,USD,83.5,202404,1.167,1.495,7.18,COTTON-B,169.31,1279.5,15.32,645.36,573.77,25.29,12.64,12.64,7.29,14.51,11.87,12.34,Reviewed by finance team
LOOM-GEN0530,LC-6331,9100,9200.0,FAB-W2337,BUY-2731,EUR,89.8,202403,0.948,1.044,7.53,POLY-B,242.01,1120.71,12.48,520.25,448.22,5.04,2.52,2.52,8.16,23.53,12.0,10.0,Outsourced_here process cost
LOOM-GEN0530,LC-6331,9100,9200.0,FAB-W2337,BUY-2731,EUR,89.8,202404,0.948,1.044,7.53,POLY-B,242.01,1120.71,12.48,520.25,448.22,5.04,2.52,2.52,8.16,23.53,12.0,10.0,Outsourced_here process cost
LOOM-GEN0531,LC-6332,6100,6200.0,FAB-W2338,BUY-2732,GBP,106.9,202403,1.282,1.548,9.71,POLY-C,222.83,1103.91,10.33,496.95,409.04,16.4,8.2,8.2,19.72,20.68,14.41,7.15,Standard Weaving Cost
LOOM-GEN0531,LC-6332,6100,6200.0,FAB-W2338,BUY-2732,GBP,106.9,202404,1.282,1.548,9.71,POLY-C,222.83,1103.91,10.33,496.95,409.04,16.4,8.2,8.2,19.72,20.68,14.41,7.15,Standard Weaving Cost
LOOM-GEN0532,LC-6333,7100,7200.0,FAB-W2339,BUY-2733,INR,1.0,202403,1.753,1.941,8.58,SILK-C,349.11,1133.57,1133.57,535.09,460.86,26.43,13.21,13.21,16.39,11.13,19.44,14.68,Standard Weaving Cost
LOOM-GEN0532,LC-6333,7100,7200.0,FAB-W2339,BUY-2733,INR,1.0,202404,1.753,1.941,8.58,SILK-C,349.11,1133.57,1133.57,535.09,460.86,26.43,13.21,13.21,16.39,11.13,19.44,14.68,Standard Weaving Cost
LOOM-GEN0533,LC-6334,9100,9200.0,FAB-W2340,BUY-2734,USD,83.5,202403,1.388,1.578,9.24,LINEN-A,169.39,886.02,10.61,415.27,354.92,0.93,0.47,0.47,2.08,25.01,6.52,11.72,Standard Weaving Cost
LOOM-GEN0533,LC-6334,9100,9200.0,FAB-W2340,BUY-2734,USD,83.5,202404,1.388,1.578,9.24,LINEN-A,169.39,886.02,10.61,415.27,354.92,0.93,0.47,0.47,2.08,25.01,6.52,11.72,Standard Weaving Cost
LOOM-GEN0534,LC-6335,6100,6200.0,FAB-W2341,BUY-2735,EUR,89.8,202403,1.882,2.079,9.39,VISCOSE-D,435.54,994.3,11.07,439.92,356.33,23.36,11.68,11.68,4.18,14.81,6.46,9.24,Subcon Cost Considered here
LOOM-GEN0534,LC-6335,6100,6200.0,FAB-W2341,BUY-2735,EUR,89.8,202404,1.882,2.079,9.39,VISCOSE-D,435.54,994.3,11.07,439.92,356.33,23.36,11.68,11.68,4.18,14.81,6.46,9.24,Subcon Cost Considered here
LOOM-GEN0535,LC-6336,7100,7200.0,FAB-W2342,BUY-2736,GBP,106.9,202403,1.266,1.434,6.96,MODAL-E,180.17,420.19,3.93,211.93,190.3,30.2,15.1,15.1,16.36,20.94,14.89,14.07,Monthly reconcile adjustment
LOOM-GEN0535,LC-6336,7100,7200.0,FAB-W2342,BUY-2736,GBP,106.9,202404,1.266,1.434,6.96,MODAL-E,180.17,420.19,3.93,211.93,190.3,30.2,15.1,15.1,16.36,20.94,14.89,14.07,Monthly reconcile adjustment
LOOM-GEN0536,LC-6337,9100,9200.0,FAB-W2343,BUY-2737,INR,1.0,202403,1.637,1.852,10.18,COTTON-A,378.45,928.93,928.93,403.73,443.58,8.97,4.49,4.49,9.61,11.51,18.88,4.51,Reviewed by finance team
LOOM-GEN0536,LC-6337,9100,9200.0,FAB-W2343,BUY-2737,INR,1.0,202404,1.637,1.852,10.18,COTTON-A,378.45,928.93,928.93,403.73,443.58,8.97,4.49,4.49,9.61,11.51,18.88,4.51,Reviewed by finance team
LOOM-GEN0537,LC-6338,6100,6200.0,FAB-W2344,BUY-2738,USD,83.5,202403,0.678,0.822,10.04,COTTON-B,288.6,969.75,11.61,463.33,380.1,18.16,9.08,9.08,1.08,14.29,13.84,9.89,Outsourced_here process cost
LOOM-GEN0537,LC-6338,6100,6200.0,FAB-W2344,BUY-2738,USD,83.5,202404,0.678,0.822,10.04,COTTON-B,288.6,969.75,11.61,463.33,380.1,18.16,9.08,9.08,1.08,14.29,13.84,9.89,Outsourced_here process cost
LOOM-GEN0538,LC-6339,7100,7200.0,FAB-W2345,BUY-2739,EUR,89.8,202403,1.358,1.735,9.66,POLY-B,413.92,1236.86,13.77,529.47,468.8,6.35,3.17,3.17,13.2,26.27,16.46,4.31,Standard Weaving Cost
LOOM-GEN0538,LC-6339,7100,7200.0,FAB-W2345,BUY-2739,EUR,89.8,202404,1.358,1.735,9.66,POLY-B,413.92,1236.86,13.77,529.47,468.8,6.35,3.17,3.17,13.2,26.27,16.46,4.31,Standard Weaving Cost
LOOM-GEN0539,LC-6340,9100,9200.0,FAB-W2346,BUY-2740,GBP,106.9,202403,0.711,0.924,8.19,POLY-C,310.38,400.37,3.75,183.31,165.11,16.76,8.38,8.38,10.07,15.13,16.37,7.25,Standard Weaving Cost
LOOM-GEN0539,LC-6340,9100,9200.0,FAB-W2346,BUY-2740,GBP,106.9,202404,0.711,0.924,8.19,POLY-C,310.38,400.37,3.75,183.31,165.11,16.76,8.38,8.38,10.07,15.13,16.37,7.25,Standard Weaving Cost
LOOM-GEN0540,LC-6341,6100,6200.0,FAB-W2347,BUY-2741,INR,1.0,202403,1.172,1.487,8.17,SILK-C,348.56,368.48,368.48,175.2,174.86,10.61,5.3,5.3,3.11,21.81,18.84,15.99,Standard Weaving Cost
LOOM-GEN0540,LC-6341,6100,6200.0,FAB-W2347,BUY-2741,INR,1.0,202404,1.172,1.487,8.17,SILK-C,348.56,368.48,368.48,175.2,174.86,10.61,5.3,5.3,3.11,21.81,18.84,15.99,Standard Weaving Cost
LOOM-GEN0541,LC-6342,7100,7200.0,FAB-W2348,BUY-2742,USD,83.5,202403,0.848,1.011,8.31,LINEN-A,273.71,588.08,7.04,284.82,285.76,10.43,5.21,5.21,8.83,25.83,15.79,7.27,Subcon Cost Considered here
LOOM-GEN0541,LC-6342,7100,7200.0,FAB-W2348,BUY-2742,USD,83.5,202404,0.848,1.011,8.31,LINEN-A,273.71,588.08,7.04,284.82,285.76,10.43,5.21,5.21,8.83,25.83,15.79,7.27,Subcon Cost Considered here
LOOM-GEN0542,LC-6343,9100,9200.0,FAB-W2349,BUY-2743,EUR,89.8,202403,1.045,1.247,9.6,VISCOSE-D,137.44,762.28,8.49,334.26,337.1,20.0,10.0,10.0,9.08,28.27,13.64,5.86,Monthly reconcile adjustment
LOOM-GEN0542,LC-6343,9100,9200.0,FAB-W2349,BUY-2743,EUR,89.8,202404,1.045,1.247,9.6,VISCOSE-D,137.44,762.28,8.49,334.26,337.1,20.0,10.0,10.0,9.08,28.27,13.64,5.86,Monthly reconcile adjustment
