plant_code,report_period,loom_code,cut_weight_ppc
9100,202404,LC-7240,1.1323
6100,202403,LC-7241,0.7078
6100,202404,LC-7241,0.7215
7100,202403,LC-7242,1.2731
7100,202404,LC-7242,1.3344
9100,202403,LC-7243,1.3367
9100,202404,LC-7243,1.3209
6100,202403,LC-7244,1.3899
6100,202404,LC-7244,1.3979
7100,202403,LC-7245,0.7253
7100,202404,LC-7245,0.7579
9100,202403,LC-7246,0.819
9100,202404,LC-7246,0.8508
6100,202403,LC-7247,1.5389
6100,202404,LC-7247,1.5841
7100,202403,LC-7248,1.3131
7100,202404,LC-7248,1.3214
9100,202403,LC-7249,1.0065
9100,202404,LC-7249,1.0316
6100,202403,LC-7250,0.7701
6100,202404,LC-7250,0.7952
7100,202403,LC-7251,0.9181
7100,202404,LC-7251,0.9265
9100,202403,LC-7252,1.0416
9100,202404,LC-7252,1.088
6100,202403,LC-7253,1.3969
6100,202404,LC-7253,1.4605
7100,202403,LC-7254,0.7299
7100,202404,LC-7254,0.7468
9100,202403,LC-7255,1.4053
9100,202404,LC-7255,1.4222
6100,202403,LC-7256,0.9475
6100,202404,LC-7256,0.953
7100,202403,LC-7257,1.4146
7100,202404,LC-7257,1.4461
9100,202403,LC-7258,1.5068
9100,202404,LC-7258,1.492
6100,202403,LC-7259,1.5208
6100,202404,LC-7259,1.5807
7100,202403,LC-7260,0.8219
7100,202404,LC-7260,0.8549
9100,202403,LC-7261,1.0327
9100,202404,LC-7261,1.0613
6100,202403,LC-7262,0.796
6100,202404,LC-7262,0.7955
7100,202403,LC-7263,0.9352
7100,202404,LC-7263,0.9183
9100,202403,LC-7264,0.9913
9100,202404,LC-7264,1.0018
6100,202403,LC-7265,1.4235
6100,202404,LC-7265,1.4212
7100,202403,LC-7266,1.4584
7100,202404,LC-7266,1.5193
9100,202403,LC-7267,1.1101
9100,202404,LC-7267,1.1526
6100,202403,LC-7268,0.8454
6100,202404,LC-7268,0.8652
7100,202403,LC-7269,0.9592
7100,202404,LC-7269,0.9887
9100,202403,LC-7270,1.2809
9100,202404,LC-7270,1.3075
6100,202403,LC-7271,1.1108
6100,202404,LC-7271,1.0889
7100,202403,LC-7272,1.4216
7100,202404,LC-7272,1.4886
9100,202403,LC-7273,1.0654
9100,202404,LC-7273,1.0774
6100,202403,LC-7274,1.3588
6100,202404,LC-7274,1.3636
7100,202403,LC-7275,1.1665
7100,202404,LC-7275,1.2096
9100,202403,LC-7276,0.7719
9100,202404,LC-7276,0.7852
6100,202403,LC-7277,0.7944
6100,202404,LC-7277,0.7892
7100,202403,LC-7278,1.5289
7100,202404,LC-7278,1.5628
9100,202403,LC-7279,1.4388
9100,202404,LC-7279,1.4317
6100,202403,LC-7280,0.9622
6100,202404,LC-7280,0.9655
7100,202403,LC-7281,1.3056
7100,202404,LC-7281,1.2902
9100,202403,LC-7282,1.5506
9100,202404,LC-7282,1.5549
6100,202403,LC-7283,1.1709
6100,202404,LC-7283,1.1545
7100,202403,LC-7284,1.3668
7100,202404,LC-7284,1.412
9100,202403,LC-7285,1.5298
9100,202404,LC-7285,1.5585
6100,202403,LC-7286,1.2979
6100,202404,LC-7286,1.315
7100,202403,LC-7287,0.9551
7100,202404,LC-7287,0.9916
9100,202403,LC-7288,1.0696
9100,202404,LC-7288,1.1185
6100,202403,LC-7289,0.7986
6100,202404,LC-7289,0.786
7100,202403,LC-7290,0.7211
7100,202404,LC-7290,0.7186
9100,202403,LC-7291,1.0124
9100,202404,LC-7291,1.0025
6100,202403,LC-7292,1.2667
6100,202404,LC-7292,1.249
7100,202403,LC-7293,1.5124
7100,202404,LC-7293,1.4836
9100,202403,LC-7294,1.0597
9100,202404,LC-7294,1.0734
6100,202403,LC-7295,0.8199
6100,202404,LC-7295,0.8049
7100,202403,LC-7296,1.2683
7100,202404,LC-7296,1.2955
9100,202403,LC-7297,1.1797
9100,202404,LC-7297,1.1895
6100,202403,LC-7298,1.3095
6100,202404,LC-7298,1.3474
7100,202403,LC-7299,1.5215
7100,202404,LC-7299,1.5702
9100,202403,LC-7300,1.3658
9100,202404,LC-7300,1.3611
6100,202403,LC-7301,0.9004
6100,202404,LC-7301,0.9296
7100,202403,LC-7302,1.1204
7100,202404,LC-7302,1.1048
9100,202403,LC-7303,1.5852
9100,202404,LC-7303,1.6567
6100,202403,LC-7304,0.7959
6100,202404,LC-7304,0.8291
7100,202403,LC-7305,1.2493
7100,202404,LC-7305,1.2418
9100,202403,LC-7306,1.507
9100,202404,LC-7306,1.5157
6100,202403,LC-7307,0.8873
6100,202404,LC-7307,0.8836
7100,202403,LC-7308,1.0902
7100,202404,LC-7308,1.1262
9100,202403,LC-7309,1.2182
9100,202404,LC-7309,1.2323
6100,202403,LC-7310,0.9601
6100,202404,LC-7310,0.9776
7100,202403,LC-7311,1.3293
7100,202404,LC-7311,1.3499
9100,202403,LC-7312,1.1266
9100,202404,LC-7312,1.1136
6100,202403,LC-7313,1.032
6100,202404,LC-7313,1.0269
7100,202403,LC-7314,1.4876
7100,202404,LC-7314,1.4617
9100,202403,LC-7315,1.4735
9100,202404,LC-7315,1.4639
6100,202403,LC-7316,1.2071
6100,202404,LC-7316,1.2319
7100,202403,LC-7317,1.2803
7100,202404,LC-7317,1.3241
9100,202403,LC-7318,0.8538
9100,202404,LC-7318,0.857
6100,202403,LC-7319,0.8356
6100,202404,LC-7319,0.8769
7100,202403,LC-7320,0.9987
7100,202404,LC-7320,1.0369
9100,202403,LC-7321,1.5476
9100,202404,LC-7321,1.6066
6100,202403,LC-7322,0.8807
6100,202404,LC-7322,0.9129
7100,202403,LC-7323,0.751
7100,202404,LC-7323,0.7577
9100,202403,LC-7324,1.1971
9100,202404,LC-7324,1.2561
6100,202403,LC-7325,1.1269
6100,202404,LC-7325,1.1147
7100,202403,LC-7326,1.5715
7100,202404,LC-7326,1.5417
9100,202403,LC-7327,1.5222
9100,202404,LC-7327,1.4929
6100,202403,LC-7328,1.3488
6100,202404,LC-7328,1.4037
7100,202403,LC-7329,1.4791
7100,202404,LC-7329,1.4675
9100,202403,LC-7330,1.5105
9100,202404,LC-7330,1.4894
6100,202403,LC-7331,0.7597
6100,202404,LC-7331,0.7448
7100,202403,LC-7332,0.869
7100,202404,LC-7332,0.9036
9100,202403,LC-7333,0.9635
9100,202404,LC-7333,0.9546
6100,202403,LC-7334,1.4355
6100,202404,LC-7334,1.4783
7100,202403,LC-7335,1.3792
7100,202404,LC-7335,1.4393
9100,202403,LC-7336,1.0917
9100,202404,LC-7336,1.1275
6100,202403,LC-7337,1.5409
6100,202404,LC-7337,1.5807
7100,202403,LC-7338,1.5619
7100,202404,LC-7338,1.5631
9100,202403,LC-7339,1.3306
9100,202404,LC-7339,1.3108
6100,202403,LC-7340,1.3283
6100,202404,LC-7340,1.3766
7100,202403,LC-7341,1.4178
7100,202404,LC-7341,1.4037
9100,202403,LC-7342,0.7171
9100,202404,LC-7342,0.7081
6100,202403,LC-7343,0.8632
6100,202404,LC-7343,0.894
7100,202403,LC-7344,0.9481
7100,202404,LC-7344,0.9576
9100,202403,LC-7345,0.7013
9100,202404,LC-7345,0.7071
6100,202403,LC-7346,1.4924
6100,202404,LC-7346,1.4738
7100,202403,LC-7347,1.3742
7100,202404,LC-7347,1.4398
9100,202403,LC-7348,1.1983
9100,202404,LC-7348,1.184
6100,202403,LC-7349,0.8811
6100,202404,LC-7349,0.888
7100,202403,LC-7350,0.7668
7100,202404,LC-7350,0.8023
9100,202403,LC-7351,1.359
9100,202404,LC-7351,1.4167
6100,202403,LC-7352,1.1746
6100,202404,LC-7352,1.1604
7100,202403,LC-7353,1.2674
7100,202404,LC-7353,1.2496
9100,202403,LC-7354,0.7549
9100,202404,LC-7354,0.7467
6100,202403,LC-7355,0.8593
6100,202404,LC-7355,0.8446
7100,202403,LC-7356,1.0841
7100,202404,LC-7356,1.1329
9100,202403,LC-7357,0.7887
9100,202404,LC-7357,0.7807
6100,202403,LC-7358,1.4505
6100,202404,LC-7358,1.4904
7100,202403,LC-7359,1.3233
7100,202404,LC-7359,1.3235
9100,202403,LC-7360,0.8559
9100,202404,LC-7360,0.8575
6100,202403,LC-7361,1.0898
6100,202404,LC-7361,1.0743
7100,202403,LC-7362,1.0029
7100,202404,LC-7362,1.0422
9100,202403,LC-7363,0.8649
9100,202404,LC-7363,0.8514
6100,202403,LC-7364,1.4876
6100,202404,LC-7364,1.5138
7100,202403,LC-7365,0.9712
7100,202404,LC-7365,0.9899
9100,202403,LC-7366,1.1196
9100,202404,LC-7366,1.1665
6100,202403,LC-7367,0.9066
6100,202404,LC-7367,0.8898
7100,202403,LC-7368,1.101
7100,202404,LC-7368,1.0946
9100,202403,LC-7369,1.4682
9100,202404,LC-7369,1.4607
6100,202403,LC-7370,1.1495
6100,202404,LC-7370,1.164
7100,202403,LC-7371,1.4195
7100,202404,LC-7371,1.4206
9100,202403,LC-7372,0.8354
9100,202404,LC-7372,0.874
6100,202403,LC-7373,1.0187
6100,202404,LC-7373,1.0674
7100,202403,LC-7374,1.2826
7100,202404,LC-7374,1.3193
9100,202403,LC-7375,0.8153
9100,202404,LC-7375,0.8079
6100,202403,LC-7376,1.5915
6100,202404,LC-7376,1.6176
7100,202403,LC-7377,0.8908
7100,202404,LC-7377,0.9203
9100,202403,LC-7378,1.2374
9100,202404,LC-7378,1.2347
6100,202403,LC-7379,1.532
6100,202404,LC-7379,1.5077
7100,202403,LC-7380,1.071
7100,202404,LC-7380,1.1171
9100,202403,LC-7381,1.5926
9100,202404,LC-7381,1.574
6100,202403,LC-7382,0.9529
6100,202404,LC-7382,0.95
7100,202403,LC-7383,1.0467
7100,202404,LC-7383,1.0571
9100,202403,LC-7384,1.3401
9100,202404,LC-7384,1.3261
6100,202403,LC-7385,1.0156
6100,202404,LC-7385,1.0526
7100,202403,LC-7386,1.216
7100,202404,LC-7386,1.26
9100,202403,LC-7387,0.7091
9100,202404,LC-7387,0.7042
6100,202403,LC-7388,0.7877
6100,202404,LC-7388,0.8215
7100,202403,LC-7389,1.3399
7100,202404,LC-7389,1.3479
9100,202403,LC-7390,1.3387
9100,202404,LC-7390,1.3816
6100,202403,LC-7391,0.708
6100,202404,LC-7391,0.7027
7100,202403,LC-7392,1.1421
7100,202404,LC-7392,1.1896
9100,202403,LC-7393,1.5692
9100,202404,LC-7393,1.6424
6100,202403,LC-7394,1.1724
6100,202404,LC-7394,1.1859
7100,202403,LC-7395,1.3133
7100,202404,LC-7395,1.3176
9100,202403,LC-7396,0.9671
9100,202404,LC-7396,0.996
6100,202403,LC-7397,0.7564
6100,202404,LC-7397,0.794
7100,202403,LC-7398,1.5907
7100,202404,LC-7398,1.6005
9100,202403,LC-7399,1.1529
9100,202404,LC-7399,1.1554
6100,202403,LC-7400,1.5286
6100,202404,LC-7400,1.5898
7100,202403,LC-7401,1.404
7100,202404,LC-7401,1.4244
9100,202403,LC-7402,1.3155
9100,202404,LC-7402,1.3215
6100,202403,LC-7403,1.5194
6100,202404,LC-7403,1.5183
7100,202403,LC-7404,1.206
7100,202404,LC-7404,1.2616
9100,202403,LC-7405,1.368
9100,202404,LC-7405,1.4332
6100,202403,LC-7406,1.3031
6100,202404,LC-7406,1.285
7100,202403,LC-7407,1.142
7100,202404,LC-7407,1.1788
9100,202403,LC-7408,1.0192
9100,202404,LC-7408,1.028
6100,202403,LC-7409,1.2296
6100,202404,LC-7409,1.2418
7100,202403,LC-7410,1.11
7100,202404,LC-7410,1.1587
9100,202403,LC-7411,0.9442
9100,202404,LC-7411,0.9666
6100,202403,LC-7412,0.8793
6100,202404,LC-7412,0.8797
7100,202403,LC-7413,1.303
7100,202404,LC-7413,1.3445
9100,202403,LC-7414,0.9574
9100,202404,LC-7414,1.0051
6100,202403,LC-7415,1.1026
6100,202404,LC-7415,1.0814
7100,202403,LC-7416,1.1249
7100,202404,LC-7416,1.1024
9100,202403,LC-7417,1.2514
9100,202404,LC-7417,1.2847
6100,202403,LC-7418,1.2144
6100,202404,LC-7418,1.2605
7100,202403,LC-7419,1.306
7100,202404,LC-7419,1.3048
9100,202403,LC-7420,0.7904
9100,202404,LC-7420,0.8009
6100,202403,LC-7421,0.9324
6100,202404,LC-7421,0.9538
7100,202403,LC-7422,0.7319
7100,202404,LC-7422,0.7591
9100,202403,LC-7423,1.0424
9100,202404,LC-7423,1.0515
6100,202403,LC-7424,0.7368
6100,202404,LC-7424,0.7384
7100,202403,LC-7425,1.2569
7100,202404,LC-7425,1.2406
9100,202403,LC-7426,1.5547
9100,202404,LC-7426,1.6132
6100,202403,LC-7427,1.344
6100,202404,LC-7427,1.3193
7100,202403,LC-7428,1.4163
7100,202404,LC-7428,1.4617
9100,202403,LC-7429,1.5461
9100,202404,LC-7429,1.6175
6100,202403,LC-7430,1.1848
6100,202404,LC-7430,1.2149
7100,202403,LC-7431,0.735
7100,202404,LC-7431,0.7383
9100,202403,LC-7432,1.0672
9100,202404,LC-7432,1.0589
6100,202403,LC-7433,0.8284
6100,202404,LC-7433,0.8524
7100,202403,LC-7434,1.4328
7100,202404,LC-7434,1.4856
9100,202403,LC-7435,1.0639
9100,202404,LC-7435,1.1148
6100,202403,LC-7436,0.7489
6100,202404,LC-7436,0.7454
7100,202403,LC-7437,1.1545
7100,202404,LC-7437,1.1832
9100,202403,LC-7438,0.7476
9100,202404,LC-7438,0.7501
6100,202403,LC-7439,0.7617
6100,202404,LC-7439,0.7968
7100,202403,LC-7440,1.0499
7100,202404,LC-7440,1.0676
9100,202403,LC-7441,1.3435
9100,202404,LC-7441,1.3902
6100,202403,LC-7442,0.8362
6100,202404,LC-7442,0.8402
7100,202403,LC-7443,0.7987
7100,202404,LC-7443,0.7909
9100,202403,LC-7444,0.8837
9100,202404,LC-7444,0.8744
6100,202403,LC-7445,0.7724
6100,202404,LC-7445,0.7692
7100,202403,LC-7446,0.7204
7100,202404,LC-7446,0.7091
9100,202403,LC-7447,1.5439
9100,202404,LC-7447,1.6014
6100,202403,LC-7448,1.0466
6100,202404,LC-7448,1.0978
7100,202403,LC-7449,0.8069
7100,202404,LC-7449,0.8257
9100,202403,LC-7450,1.4453
9100,202404,LC-7450,1.4239
6100,202403,LC-7451,0.7644
6100,202404,LC-7451,0.7687
7100,202403,LC-7452,1.2179
7100,202404,LC-7452,1.234
9100,202403,LC-7453,1.5828
9100,202404,LC-7453,1.6539
6100,202403,LC-7454,1.3272
6100,202404,LC-7454,1.3904
7100,202403,LC-7455,0.8168
7100,202404,LC-7455,0.829
9100,202403,LC-7456,1.2019
9100,202404,LC-7456,1.2541
6100,202403,LC-7457,1.505
6100,202404,LC-7457,1.4832
7100,202403,LC-7458,1.0191
7100,202404,LC-7458,1.0262
9100,202403,LC-7459,1.3617
9100,202404,LC-7459,1.4028
6100,202403,LC-7460,1.4834
6100,202404,LC-7460,1.4574
7100,202403,LC-7461,1.5273
7100,202404,LC-7461,1.5099
9100,202403,LC-7462,1.2936
9100,202404,LC-7462,1.3149
6100,202403,LC-7463,0.7972
6100,202404,LC-7463,0.8162
7100,202403,LC-7464,0.7644
7100,202404,LC-7464,0.7941
9100,202403,LC-7465,0.9749
9100,202404,LC-7465,0.986
6100,202403,LC-7466,1.1478
6100,202404,LC-7466,1.1753
7100,202403,LC-7467,1.2939
7100,202404,LC-7467,1.3457
9100,202403,LC-7468,1.512
9100,202404,LC-7468,1.5397
6100,202403,LC-7469,1.1878
6100,202404,LC-7469,1.2238
7100,202403,LC-7470,1.4826
7100,202404,LC-7470,1.5012
9100,202403,LC-7471,0.9653
9100,202404,LC-7471,0.963
6100,202403,LC-7472,1.4158
6100,202404,LC-7472,1.4641
7100,202403,LC-7473,1.5276
7100,202404,LC-7473,1.5482
9100,202403,LC-7474,1.0975
9100,202404,LC-7474,1.1083
6100,202403,LC-7475,0.8512
6100,202404,LC-7475,0.8551
7100,202403,LC-7476,1.2329
7100,202404,LC-7476,1.2822
9100,202403,LC-7477,1.1307
9100,202404,LC-7477,1.1572
6100,202403,LC-7478,0.8755
6100,202404,LC-7478,0.863
7100,202403,LC-7479,1.1375
7100,202404,LC-7479,1.1285
9100,202403,LC-7480,1.5268
9100,202404,LC-7480,1.5719
6100,202403,LC-7481,1.1509
6100,202404,LC-7481,1.1467
7100,202403,LC-7482,0.716
7100,202404,LC-7482,0.7108
9100,202403,LC-7483,1.2637
9100,202404,LC-7483,1.2831
6100,202403,LC-7484,0.8474
6100,202404,LC-7484,0.843
7100,202403,LC-7485,0.726
7100,202404,LC-7485,0.7525
9100,202403,LC-7486,1.248
9100,202404,LC-7486,1.2629
6100,202403,LC-7487,1.5055
6100,202404,LC-7487,1.4874
7100,202403,LC-7488,1.3095
7100,202404,LC-7488,1.3315
9100,202403,LC-7489,0.9144
9100,202404,LC-7489,0.925
6100,202403,LC-7490,0.9683
6100,202404,LC-7490,1.016
7100,202403,LC-7491,0.9644
7100,202404,LC-7491,0.9979
9100,202403,LC-7492,1.4303
9100,202404,LC-7492,1.4897
6100,202403,LC-7493,1.0834
6100,202404,LC-7493,1.0844
7100,202403,LC-7494,0.702
7100,202404,LC-7494,0.7127
9100,202403,LC-7495,0.9292
9100,202404,LC-7495,0.9362
6100,202403,LC-7496,1.094
6100,202404,LC-7496,1.0889
7100,202403,LC-7497,1.4465
7100,202404,LC-7497,1.4647
9100,202403,LC-7498,1.4275
9100,202404,LC-7498,1.4877
6100,202403,LC-7499,0.9784
6100,202404,LC-7499,0.9964
7100,202403,LC-7500,1.1037
7100,202404,LC-7500,1.0964
9100,202403,LC-7501,0.9564
9100,202404,LC-7501,0.9624
6100,202403,LC-7502,0.8474
6100,202404,LC-7502,0.8725
7100,202403,LC-7503,0.9514
7100,202404,LC-7503,0.9407
9100,202403,LC-7504,1.1094
9100,202404,LC-7504,1.1474
6100,202403,LC-7505,0.8536
6100,202404,LC-7505,0.8498
7100,202403,LC-7506,1.5313
7100,202404,LC-7506,1.5882
9100,202403,LC-7507,0.8693
9100,202404,LC-7507,0.8524
6100,202403,LC-7508,0.9481
6100,202404,LC-7508,0.9905
7100,202403,LC-7509,0.7054
7100,202404,LC-7509,0.7078
9100,202403,LC-7510,0.7584
9100,202404,LC-7510,0.7823
6100,202403,LC-7511,0.9321
6100,202404,LC-7511,0.948
7100,202403,LC-7512,1.5672
7100,202404,LC-7512,1.5566
9100,202403,LC-7513,1.414
9100,202404,LC-7513,1.4152
6100,202403,LC-7514,1.0229
6100,202404,LC-7514,1.0336
7100,202403,LC-7515,0.9571
7100,202404,LC-7515,0.9537
9100,202403,LC-7516,1.0168
9100,202404,LC-7516,1.0277
6100,202403,LC-7517,0.8923
6100,202404,LC-7517,0.914
7100,202403,LC-7518,0.7054
7100,202404,LC-7518,0.712
9100,202403,LC-7519,1.2675
9100,202404,LC-7519,1.3275
6100,202403,LC-7520,1.3665
6100,202404,LC-7520,1.3607
7100,202403,LC-7521,1.4516
7100,202404,LC-7521,1.4632
9100,202403,LC-7522,1.2177
9100,202404,LC-7522,1.2134
6100,202403,LC-7523,1.545
6100,202404,LC-7523,1.5438
7100,202403,LC-7524,1.5259
7100,202404,LC-7524,1.5153
9100,202403,LC-7525,1.19
9100,202404,LC-7525,1.1787
6100,202403,LC-7526,0.7017
6100,202404,LC-7526,0.7174
7100,202403,LC-7527,0.943
7100,202404,LC-7527,0.93
9100,202403,LC-7528,1.0349
9100,202404,LC-7528,1.0244
6100,202403,LC-7529,0.8133
6100,202404,LC-7529,0.8062
7100,202403,LC-7530,1.2189
7100,202404,LC-7530,1.2381
9100,202403,LC-7531,0.7158
9100,202404,LC-7531,0.7192
6100,202403,LC-7532,1.4681
6100,202404,LC-7532,1.4423
7100,202403,LC-7533,1.3594
7100,202404,LC-7533,1.4251
9100,202403,LC-7534,1.2396
9100,202404,LC-7534,1.278
6100,202403,LC-7535,1.5392
6100,202404,LC-7535,1.5505
7100,202403,LC-7536,1.1215
7100,202404,LC-7536,1.1224
9100,202403,LC-7537,0.7464
9100,202404,LC-7537,0.7505
6100,202403,LC-7538,0.8692
6100,202404,LC-7538,0.8875
7100,202403,LC-7539,1.3702
7100,202404,LC-7539,1.4168
9100,202403,LC-7540,0.8049
9100,202404,LC-7540,0.8145
6100,202403,LC-7541,0.7059
6100,202404,LC-7541,0.7389
7100,202403,LC-7542,1.5384
7100,202404,LC-7542,1.5881
9100,202403,LC-7543,0.8378
9100,202404,LC-7543,0.8348
6100,202403,LC-7544,0.9992
6100,202404,LC-7544,1.0
7100,202403,LC-7545,1.4674
7100,202404,LC-7545,1.4803
9100,202403,LC-7546,1.1554
9100,202404,LC-7546,1.1698
6100,202403,LC-7547,1.0418
6100,202404,LC-7547,1.0438
7100,202403,LC-7548,1.5775
7100,202404,LC-7548,1.6222
9100,202403,LC-7549,1.4886
9100,202404,LC-7549,1.5547
6100,202403,LC-7550,0.952
6100,202404,LC-7550,0.9641
7100,202403,LC-7551,1.2258
7100,202404,LC-7551,1.2859
9100,202403,LC-7552,0.9686
9100,202404,LC-7552,0.9828
6100,202403,LC-7553,0.7469
6100,202404,LC-7553,0.7532
7100,202403,LC-7554,0.9525
7100,202404,LC-7554,0.9526
9100,202403,LC-7555,0.744
9100,202404,LC-7555,0.7488
6100,202403,LC-7556,1.2161
6100,202404,LC-7556,1.1957
7100,202403,LC-7557,1.1616
7100,202404,LC-7557,1.19
9100,202403,LC-7558,0.9808
9100,202404,LC-7558,0.9659
6100,202403,LC-7559,0.8246
6100,202404,LC-7559,0.8166
7100,202403,LC-7560,1.4976
7100,202404,LC-7560,1.4925
9100,202403,LC-7561,1.1866
9100,202404,LC-7561,1.2197
6100,202403,LC-7562,1.0894
6100,202404,LC-7562,1.0834
7100,202403,LC-7563,1.1811
7100,202404,LC-7563,1.1825
9100,202403,LC-7564,1.2261
9100,202404,LC-7564,1.2072
6100,202403,LC-7565,0.9766
6100,202404,LC-7565,0.9831
7100,202403,LC-7566,0.7857
7100,202404,LC-7566,0.7776
9100,202403,LC-7567,1.2207
9100,202404,LC-7567,1.2766
6100,202403,LC-7568,0.8218
6100,202404,LC-7568,0.8481
7100,202403,LC-7569,1.3035
7100,202404,LC-7569,1.3586
9100,202403,LC-7570,1.3679
9100,202404,LC-7570,1.3679
6100,202403,LC-7571,0.7304
6100,202404,LC-7571,0.7577
7100,202403,LC-7572,1.0702
7100,202404,LC-7572,1.1104
9100,202403,LC-7573,1.0316
9100,202404,LC-7573,1.0323
6100,202403,LC-7574,0.8489
6100,202404,LC-7574,0.8825
7100,202403,LC-7575,1.0535
7100,202404,LC-7575,1.0609
9100,202403,LC-7576,1.4648
9100,202404,LC-7576,1.4578
6100,202403,LC-7577,1.0807
6100,202404,LC-7577,1.0994
7100,202403,LC-7578,1.2736
7100,202404,LC-7578,1.2506
9100,202403,LC-7579,0.8697
9100,202404,LC-7579,0.9056
6100,202403,LC-7580,1.385
6100,202404,LC-7580,1.385
7100,202403,LC-7581,0.7617
7100,202404,LC-7581,0.7784
9100,202403,LC-7582,1.323
9100,202404,LC-7582,1.3205
6100,202403,LC-7583,0.9018
6100,202404,LC-7583,0.9124
7100,202403,LC-7584,0.8402
7100,202404,LC-7584,0.8239
9100,202403,LC-7585,0.7948
9100,202404,LC-7585,0.8202
6100,202403,LC-7586,1.2036
6100,202404,LC-7586,1.1814
7100,202403,LC-7587,1.0057
7100,202404,LC-7587,0.9977
9100,202403,LC-7588,0.9293
9100,202404,LC-7588,0.9259
6100,202403,LC-7589,0.7834
6100,202404,LC-7589,0.7873
7100,202403,LC-7590,1.1762
7100,202404,LC-7590,1.1562
9100,202403,LC-7591,1.2398
9100,202404,LC-7591,1.2725
6100,202403,LC-7592,1.3051
6100,202404,LC-7592,1.3294
7100,202403,LC-7593,0.7949
7100,202404,LC-7593,0.8165
9100,202403,LC-7594,0.8696
9100,202404,LC-7594,0.9106
6100,202403,LC-7595,1.1663
6100,202404,LC-7595,1.1563
7100,202403,LC-7596,1.1624
7100,202404,LC-7596,1.213
9100,202403,LC-7597,1.2659
9100,202404,LC-7597,1.3054
6100,202403,LC-7598,1.1633
6100,202404,LC-7598,1.1434
7100,202403,LC-7599,0.9417
7100,202404,LC-7599,0.9831
9100,202403,LC-7600,1.0116
9100,202404,LC-7600,1.059
6100,202403,LC-7601,0.9013
6100,202404,LC-7601,0.9166
7100,202403,LC-7602,0.7478
7100,202404,LC-7602,0.7638
9100,202403,LC-7603,0.7636
9100,202404,LC-7603,0.7519
6100,202403,LC-7604,1.2263
6100,202404,LC-7604,1.2615
7100,202403,LC-7605,1.0736
7100,202404,LC-7605,1.0725
9100,202403,LC-7606,1.027
9100,202404,LC-7606,1.0238
6100,202403,LC-7607,1.11
6100,202404,LC-7607,1.1445
7100,202403,LC-7608,1.5765
7100,202404,LC-7608,1.5968
9100,202403,LC-7609,0.9361
9100,202404,LC-7609,0.9807
6100,202403,LC-7610,0.9064
6100,202404,LC-7610,0.9072
7100,202403,LC-7611,1.4162
7100,202404,LC-7611,1.3949
9100,202403,LC-7612,1.394
9100,202404,LC-7612,1.4154
6100,202403,LC-7613,1.5922
6100,202404,LC-7613,1.6429
7100,202403,LC-7614,1.0266
7100,202404,LC-7614,1.0524
9100,202403,LC-7615,1.5388
9100,202404,LC-7615,1.5929
6100,202403,LC-7616,1.5399
6100,202404,LC-7616,1.5522
7100,202403,LC-7617,1.3203
7100,202404,LC-7617,1.2964
9100,202403,LC-7618,0.8284
9100,202404,LC-7618,0.8692
6100,202403,LC-7619,0.9359
6100,202404,LC-7619,0.9501
7100,202403,LC-7620,0.7533
7100,202404,LC-7620,0.7779
9100,202403,LC-7621,1.5464
9100,202404,LC-7621,1.5309
6100,202403,LC-7622,1.3629
6100,202404,LC-7622,1.3851
7100,202403,LC-7623,0.8529
7100,202404,LC-7623,0.8626
9100,202403,LC-7624,1.2993
9100,202404,LC-7624,1.3327
6100,202403,LC-7625,1.5317
6100,202404,LC-7625,1.5214
7100,202403,LC-7626,1.0152
7100,202404,LC-7626,1.0634
9100,202403,LC-7627,1.463
9100,202404,LC-7627,1.4476
6100,202403,LC-7628,0.9148
6100,202404,LC-7628,0.9043
7100,202403,LC-7629,1.1799
7100,202404,LC-7629,1.1786
9100,202403,LC-7630,1.5026
9100,202404,LC-7630,1.5315
6100,202403,LC-7631,0.7359
6100,202404,LC-7631,0.7458
7100,202403,LC-7632,1.2719
7100,202404,LC-7632,1.3342
9100,202403,LC-7633,0.7455
9100,202404,LC-7633,0.7596
6100,202403,LC-7634,1.0537
6100,202404,LC-7634,1.0602
7100,202403,LC-7635,1.1674
7100,202404,LC-7635,1.2215
9100,202403,LC-7636,0.7633
9100,202404,LC-7636,0.7744
6100,202403,LC-7637,0.8858
6100,202404,LC-7637,0.9286
7100,202403,LC-7638,0.9655
7100,202404,LC-7638,0.9569
9100,202403,LC-7639,0.8121
9100,202404,LC-7639,0.8523
6100,202403,LC-7640,1.1542
6100,202404,LC-7640,1.2102
7100,202403,LC-7641,0.8056
7100,202404,LC-7641,0.8075
9100,202403,LC-7642,0.9853
9100,202404,LC-7642,0.9881
6100,202403,LC-7643,1.1144
6100,202404,LC-7643,1.1425
7100,202403,LC-7644,1.3111
7100,202404,LC-7644,1.3738
9100,202403,LC-7645,1.5351
9100,202404,LC-7645,1.5475
6100,202403,LC-7646,1.3644
6100,202404,LC-7646,1.3987
7100,202403,LC-7647,1.2679
7100,202404,LC-7647,1.3246
9100,202403,LC-7648,0.7917
9100,202404,LC-7648,0.8254
6100,202403,LC-7649,0.9641
6100,202404,LC-7649,0.9947
7100,202403,LC-7650,0.9371
7100,202404,LC-7650,0.9832
9100,202403,LC-7651,0.8479
9100,202404,LC-7651,0.8767
6100,202403,LC-7652,1.1714
6100,202404,LC-7652,1.1696
7100,202403,LC-7653,1.3565
